Date,High,Low,Open,Close,Volume,Adj Close
2/13/2020,81.55500031,80.83750153,81.04750061,81.21749878,94747600,80.71321869
2/14/2020,81.49500275,80.71250153,81.18499756,81.23750305,80113600,80.73308563
2/18/2020,79.9375,78.65249634,78.83999634,79.75,152531200,79.25482178
2/19/2020,81.14250183,80,80,80.90499878,93984000,80.40264893
2/20/2020,81.16249847,79.55249786,80.65750122,80.07499695,100566000,79.57780457
2/21/2020,80.11250305,77.625,79.65499878,78.26249695,129554000,77.77655792
2/24/2020,76.04499817,72.30750275,74.31500244,74.54499817,222195200,74.08214569
2/25/2020,75.63249969,71.53250122,75.23750305,72.01999664,230673600,71.57282257
2/26/2020,74.47000122,71.625,71.63249969,73.16249847,198054800,72.70822144
2/27/2020,71.5,68.23999786,70.27500153,68.37999725,320605600,67.95542145
2/28/2020,69.60250092,64.09249878,64.31500244,68.33999634,426884800,67.91566467
3/2/2020,75.36000061,69.43000031,70.56999969,74.70249939,341397200,74.23866272
3/3/2020,76,71.44999695,75.91750336,72.33000183,319475600,71.88089752
3/4/2020,75.84999847,73.28250122,74.11000061,75.68499756,219178400,75.215065
3/5/2020,74.88749695,72.85250092,73.87999725,73.23000336,187572800,72.7753067
3/6/2020,72.70500183,70.30750275,70.5,72.25749969,226176800,71.80884552
3/9/2020,69.52249908,65.75,65.9375,66.54250336,286744800,66.1293335
3/10/2020,71.61000061,67.34249878,69.28500366,71.33499908,285290000,70.89207458
3/11/2020,70.30500031,67.96499634,69.34750366,68.85749817,255598800,68.42995453
3/12/2020,67.5,62,63.98500061,62.05749893,418474000,61.67217636
3/13/2020,69.98000336,63.23749924,66.22250366,69.49250031,370732000,69.06101227
3/16/2020,64.76999664,60,60.48749924,60.55250168,322423600,60.17652512
3/17/2020,64.40249634,59.59999847,61.87749863,63.21500015,324056000,62.82249069
3/18/2020,62.5,59.27999878,59.94250107,61.66749954,300233600,61.2845993
3/19/2020,63.20999908,60.65250015,61.84749985,61.19499969,271857200,60.81503296
3/20/2020,62.95750046,57,61.79499817,57.31000137,401693200,56.95415497
3/23/2020,57.125,53.15250015,57.02000046,56.09249878,336752800,55.74421692
3/24/2020,61.92250061,58.57500076,59.09000015,61.72000122,287531200,61.33677292
3/25/2020,64.5625,61.07500076,62.6875,61.38000107,303602000,60.99888611
3/26/2020,64.66999817,61.59000015,61.63000107,64.61000061,252087200,64.20883179
3/27/2020,63.96749878,61.76250076,63.1875,61.93500137,204216800,61.55043793
3/30/2020,63.88000107,62.34999847,62.68500137,63.70249939,167976400,63.30696106
3/31/2020,65.62249756,63,63.90000153,63.57249832,197002000,63.17776871
4/1/2020,62.18000031,59.78250122,61.625,60.22750092,176218400,59.85353851
4/2/2020,61.28749847,59.22499847,60.08499908,61.23249817,165934000,60.85229492
4/3/2020,61.42499924,59.74250031,60.70000076,60.35250092,129880000,59.97776794
4/6/2020,65.77749634,62.34500122,62.72499847,65.61750031,201820400,65.21006775
4/7/2020,67.92500305,64.75,67.69999695,64.85749817,202887200,64.45479584
4/8/2020,66.84249878,65.30750275,65.68499756,66.51750183,168895200,66.10448456
4/9/2020,67.51750183,66.17500305,67.17500305,66.99749756,162116400,66.58150482
4/13/2020,68.42500305,66.45749664,67.07749939,68.3125,131022800,67.88833618
4/14/2020,72.0625,69.51249695,70,71.76249695,194994800,71.31690979
4/15/2020,71.58249664,70.15750122,70.59999847,71.10749817,131154400,70.66598511
4/16/2020,72.05000305,70.58750153,71.84500122,71.67250061,157125200,71.2274704
4/17/2020,71.73750305,69.21499634,71.17250061,70.69999695,215250000,70.26101685
4/20/2020,70.41999817,69.21250153,69.48750305,69.23249817,130015200,68.80261993
4/21/2020,69.3125,66.35749817,69.06999969,67.09249878,180991600,66.67591095
4/22/2020,69.47499847,68.05000305,68.40249634,69.02500153,117057200,68.59641266
4/23/2020,70.4375,68.71749878,68.96749878,68.75749969,124814400,68.33058167
4/24/2020,70.75250244,69.25,69.30000305,70.74250031,126508800,70.30325317
4/27/2020,71.13500214,69.98750305,70.44999695,70.79250336,117087600,70.35294342
4/28/2020,71.45749664,69.55000305,71.26999664,69.64499664,112004800,69.21255493
4/29/2020,72.41750336,70.97250366,71.18250275,71.93250275,137280800,71.48586273
4/30/2020,73.63249969,72.08750153,72.48999786,73.44999695,183064000,72.99393463
5/1/2020,74.75,71.46250153,71.5625,72.26750183,240616800,71.81878662
5/4/2020,73.42250061,71.58000183,72.29250336,73.29000092,133568000,72.83493042
5/5/2020,75.25,73.61499786,73.76499939,74.38999939,147751200,73.92810059
5/6/2020,75.80999756,74.71749878,75.11499786,75.15750122,142333600,74.69084167
5/7/2020,76.29250336,75.49250031,75.80500031,75.93499756,115215200,75.46350861
5/8/2020,77.58750153,76.07250214,76.41000366,77.53250122,134048000,77.25967407
5/11/2020,79.26249695,76.80999756,77.02500153,78.75250244,145946400,78.47537231
5/12/2020,79.92250061,77.72750092,79.45749664,77.85250092,162301200,77.57853699
5/13/2020,78.98750305,75.80249786,78.03749847,76.91249847,200622400,76.64185333
5/14/2020,77.44750214,75.38249969,76.12750244,77.38500214,158929200,77.11268616
5/15/2020,76.97499847,75.05249786,75.08750153,76.92749786,166348400,76.65679169
5/18/2020,79.125,77.58000183,78.29250336,78.73999786,135372400,78.46291351
5/19/2020,79.62999725,78.25250244,78.75749969,78.28500366,101729600,78.00952148
5/20/2020,79.87999725,79.12999725,79.16999817,79.80750275,111504800,79.52666473
5/21/2020,80.22250366,78.96749878,79.66500092,79.21250153,102688800,78.93375397
5/22/2020,79.80750275,78.83750153,78.94249725,79.72250366,81803200,79.4419632
5/26/2020,81.05999756,79.125,80.875,79.18250275,125522000,78.903862
5/27/2020,79.67749786,78.27249908,79.03500366,79.52749634,112945200,79.24764252
5/28/2020,80.86000061,78.90750122,79.19249725,79.5625,133560800,79.28252411
5/29/2020,80.28749847,79.11750031,79.8125,79.48500061,153598000,79.20529938
6/1/2020,80.58750153,79.30249786,79.4375,80.46250153,80791200,80.17935944
6/2/2020,80.86000061,79.73249817,80.1875,80.83499908,87642800,80.55054474
6/3/2020,81.55000305,80.57499695,81.16500092,81.27999878,104491200,80.99398041
6/4/2020,81.40499878,80.19499969,81.09750366,80.58000183,87560400,80.29644775
6/5/2020,82.9375,80.80750275,80.83750153,82.875,137250400,82.58337402
6/8/2020,83.40000153,81.83000183,82.5625,83.36499786,95654400,83.07164001
6/9/2020,86.40249634,83.00250244,83.03500366,85.99749756,147712400,85.69487762
6/10/2020,88.69249725,86.52249908,86.97499847,88.20999908,166651600,87.89958954
6/11/2020,87.76499939,83.87000275,87.32749939,83.97499847,201662400,83.67949677
6/12/2020,86.94999695,83.55500031,86.18000031,84.69999695,200146000,84.40194702
6/15/2020,86.41999817,83.14499664,83.3125,85.74749756,138808800,85.445755
6/16/2020,88.30000305,86.18000031,87.86499786,88.01999664,41357200,87.71025848
6/17/2020,88.84999847,87.77249908,88.78749847,87.89749908,28532000,87.5881958
6/18/2020,88.36250305,87.30500031,87.85250092,87.93250275,24205100,87.62307739
6/19/2020,89.13999939,86.28749847,88.66000366,87.43000031,66119000,87.12233734
6/22/2020,89.86499786,87.78749847,87.83499908,89.71749878,33861300,89.4017868
6/23/2020,93.09500122,90.56749725,91,91.63249969,53038900,91.31005096
6/24/2020,92.19750214,89.62999725,91.25,90.01499939,48155800,89.69824219
6/25/2020,91.25,89.39250183,90.17500305,91.20999908,34380600,90.88903809
6/26/2020,91.33000183,88.25499725,91.10250092,88.40750122,51314200,88.09640503
6/29/2020,90.54250336,87.81999969,88.3125,90.44499969,32579000,90.12673187
6/30/2020,91.49500275,90,90.01999664,91.19999695,140223200,90.87906647
7/1/2020,91.83999634,90.97750092,91.27999878,91.02749634,110737200,90.70717621
7/2/2020,92.61750031,90.91000366,91.96250153,91.02749634,114041600,90.70717621
7/6/2020,93.94499969,92.46749878,92.5,93.46250153,118655600,93.13361359
7/7/2020,94.65499878,93.05750275,93.85250092,93.17250061,112424400,92.84463501
7/8/2020,95.375,94.08999634,94.18000031,95.34249878,117092000,95.00699615
7/9/2020,96.31749725,94.67250061,96.26249695,95.75250244,125642800,95.41555786
7/10/2020,95.98000336,94.70500183,95.33499908,95.91999817,90257200,95.58246613
7/13/2020,99.95500183,95.25749969,97.26499939,95.47750092,191649200,95.14152527
7/14/2020,97.25499725,93.87750244,94.83999634,97.05750275,170989200,96.71596527
7/15/2020,99.24749756,96.48999786,98.98999786,97.72499847,153198000,97.38111115
7/16/2020,97.40499878,95.90499878,96.5625,96.52249908,110577600,96.18284607
7/17/2020,97.14749908,95.83999634,96.98750305,96.32749939,92186800,95.98853302
7/20/2020,98.5,96.0625,96.41750336,98.35749817,90318000,98.01139069
7/21/2020,99.25,96.74250031,99.17250061,97,103646000,96.65866089
7/22/2020,97.97499847,96.60250092,96.69249725,97.27249908,89001600,96.93019867
7/23/2020,97.07749939,92.01000214,96.99749756,92.84500122,197004400,92.51828766
7/24/2020,92.97000122,89.14499664,90.98750305,92.61499786,185438800,92.28909302
7/27/2020,94.90499878,93.48000336,93.70999908,94.80999756,121214000,94.47636414
7/28/2020,94.55000305,93.24749756,94.36750031,93.25250244,103625600,92.92435455
7/29/2020,95.23000336,93.71250153,93.75,95.04000092,90329200,94.70555878
7/30/2020,96.29750061,93.76750183,94.1875,96.19000244,158130000,95.85151672
7/31/2020,106.4150009,100.8249969,102.8850021,106.2600021,374336800,105.8860855
8/3/2020,111.6374969,107.8925018,108.1999969,108.9375,308151200,108.5541534
8/4/2020,110.7900009,108.3874969,109.1324997,109.6650009,173071600,109.2790985
8/5/2020,110.3925018,108.8974991,109.3775024,110.0625,121992000,109.6751938
8/6/2020,114.4124985,109.7975006,110.4049988,113.9024963,202428800,113.5016785
8/7/2020,113.6750031,110.2925034,113.2050018,111.1125031,198045600,110.9211349
8/10/2020,113.7750015,110,112.5999985,112.7275009,212403600,112.5333557
8/11/2020,112.4824982,109.1074982,111.9700012,109.375,187902400,109.1866226
8/12/2020,113.2750015,110.2975006,110.4974976,113.0100021,165944800,112.8153687
8/13/2020,116.0425034,113.9274979,114.4300003,115.0100021,210082000,114.8119202
8/14/2020,115,113.0449982,114.8300018,114.9075012,165565200,114.7096024
8/17/2020,116.0875015,113.9625015,116.0625,114.6074982,119561600,114.4101105
8/18/2020,116,114.0074997,114.3525009,115.5625,105633600,115.363472
8/19/2020,117.1624985,115.6100006,115.9824982,115.7074966,145538000,115.5082169
8/20/2020,118.3925018,115.7324982,115.75,118.2750015,126907200,118.0712967
8/21/2020,124.8675003,119.25,119.2624969,124.3700027,338054800,124.1557999
8/24/2020,128.7850037,123.9375,128.6974945,125.8574982,345937600,125.6407394
8/25/2020,125.1800003,123.0524979,124.6975021,124.8249969,211495600,124.6100159
8/26/2020,126.9925003,125.0824966,126.1800003,126.5224991,163022400,126.3045959
8/27/2020,127.4850006,123.8324966,127.1425018,125.0100021,155552400,124.7947006
8/28/2020,126.4424973,124.5774994,126.0124969,124.8075027,187630000,124.5925522
8/31/2020,131,126,127.5800018,129.0399933,225702700,128.817749
9/1/2020,134.8000031,130.5299988,132.7599945,134.1799927,152470100,133.9488983
9/2/2020,137.9799957,127,137.5899963,131.3999939,200119000,131.1736908
9/3/2020,128.8399963,120.5,126.9100037,120.8799973,257599600,120.6718063
9/4/2020,123.6999969,110.8899994,120.0699997,120.9599991,332607200,120.7516708
9/8/2020,118.9899979,112.6800003,113.9499969,112.8199997,231366600,112.6256943
9/9/2020,119.1399994,115.2600021,117.2600021,117.3199997,176940500,117.1179428
9/10/2020,120.5,112.5,120.3600006,113.4899979,182274400,113.2945404
9/11/2020,115.2300034,110,114.5699997,112,180860300,111.807106
9/14/2020,115.9300003,112.8000031,114.7200012,115.3600006,140150100,115.1613159
9/15/2020,118.8300018,113.6100006,118.3300018,115.5400009,184642000,115.341011
9/16/2020,116,112.0400009,115.2300034,112.1299973,154679000,111.936882
9/17/2020,112.1999969,108.7099991,109.7200012,110.3399963,178011000,110.1499634
9/18/2020,110.8799973,106.0899963,110.4000015,106.8399963,287104900,106.6559906
9/21/2020,110.1900024,103.0999985,104.5400009,110.0800018,195713800,109.8904114
9/22/2020,112.8600006,109.1600037,112.6800003,111.8099976,183055400,111.6174316
9/23/2020,112.1100006,106.7699966,111.6200027,107.1200027,150718700,106.9355087
9/24/2020,110.25,105,105.1699982,108.2200012,167743300,108.0336151
9/25/2020,112.4400024,107.6699982,108.4300003,112.2799988,149981400,112.0866241
9/28/2020,115.3199997,112.7799988,115.0100021,114.9599991,137672400,114.7620087
9/29/2020,115.3099976,113.5699997,114.5500031,114.0899963,99382200,113.8935013
9/30/2020,117.2600021,113.6200027,113.7900009,115.8099976,142675200,115.6105423
10/1/2020,117.7200012,115.8300018,117.6399994,116.7900009,116120400,116.5888596
10/2/2020,115.3700027,112.2200012,112.8899994,113.0199966,144712000,112.8253479
10/5/2020,116.6500015,113.5500031,113.9100037,116.5,106243800,116.2993546
10/6/2020,116.1200027,112.25,115.6999969,113.1600037,161498200,112.9651108
10/7/2020,115.5500031,114.1299973,114.6200027,115.0800018,96849000,114.8818054
10/8/2020,116.4000015,114.5899963,116.25,114.9700012,83477200,114.7719879
10/9/2020,117,114.9199982,115.2799988,116.9700012,100506900,116.7685471
10/12/2020,125.1800003,119.2799988,120.0599976,124.4000015,240226800,124.1857529
10/13/2020,125.3899994,119.6500015,125.2699966,121.0999985,262330500,120.8914337
10/14/2020,123.0299988,119.6200027,121,121.1900024,151062300,120.9812775
10/15/2020,121.1999969,118.1500015,118.7200012,120.7099991,112559200,120.5021057
10/16/2020,121.5500031,118.8099976,121.2799988,119.0199966,115393800,118.8150101
10/19/2020,120.4199982,115.6600037,119.9599991,115.9800034,120639300,115.7802505
10/20/2020,118.9800034,115.6299973,116.1999969,117.5100021,124423700,117.3076172
10/21/2020,118.7099991,116.4499969,116.6699982,116.8700027,89946000,116.6687241
10/22/2020,118.0400009,114.5899963,117.4499969,115.75,101988000,115.5506439
10/23/2020,116.5500031,114.2799988,116.3899994,115.0400009,82572600,114.8418732
10/26/2020,116.5500031,112.8799973,114.0100021,115.0500031,111850700,114.8518524
10/27/2020,117.2799988,114.5400009,115.4899979,116.5999985,92276800,116.3991776
10/28/2020,115.4300003,111.0999985,115.0500031,111.1999969,143937800,111.0084763
10/29/2020,116.9300003,112.1999969,112.3700027,115.3199997,146129200,115.1213837
10/30/2020,111.9899979,107.7200012,111.0599976,108.8600006,190272600,108.6725159
11/2/2020,110.6800003,107.3199997,109.1100006,108.7699966,122866900,108.5826645
11/3/2020,111.4899979,108.7300034,109.6600037,110.4400024,107624400,110.249794
11/4/2020,115.5899963,112.3499985,114.1399994,114.9499969,138235500,114.7520218
11/5/2020,119.6200027,116.8700027,117.9499969,119.0299988,126387100,118.8249969
11/6/2020,119.1999969,116.1299973,118.3199997,118.6900024,114457900,118.6900024
11/9/2020,121.9899979,116.0500031,120.5,116.3199997,154515300,116.3199997
11/10/2020,117.5899963,114.1299973,115.5500031,115.9700012,138023400,115.9700012
11/11/2020,119.6299973,116.4400024,117.1900024,119.4899979,112295000,119.4899979
11/12/2020,120.5299988,118.5699997,119.6200027,119.2099991,103162300,119.2099991
11/13/2020,119.6699982,117.8700027,119.4400024,119.2600021,81581900,119.2600021
11/16/2020,120.9899979,118.1500015,118.9199982,120.3000031,91183000,120.3000031
11/17/2020,120.6699982,118.9599991,119.5500031,119.3899994,74271000,119.3899994
11/18/2020,119.8199997,118,118.6100006,118.0299988,76322100,118.0299988
11/19/2020,119.0599976,116.8099976,117.5899963,118.6399994,74113000,118.6399994
11/20/2020,118.7699966,117.2900009,118.6399994,117.3399963,73604300,117.3399963
11/23/2020,117.6200027,113.75,117.1800003,113.8499985,127959300,113.8499985
11/24/2020,115.8499985,112.5899963,113.9100037,115.1699982,113874200,115.1699982
11/25/2020,116.75,115.1699982,115.5500031,116.0299988,76499200,116.0299988
11/27/2020,117.4899979,116.2200012,116.5699997,116.5899963,46691300,116.5899963
11/30/2020,120.9700012,116.8099976,116.9700012,119.0500031,169410200,119.0500031
12/1/2020,123.4700012,120.0100021,121.0100021,122.7200012,128166800,122.7200012
12/2/2020,123.3700027,120.8899994,122.0199966,123.0800018,89004200,123.0800018
12/3/2020,123.7799988,122.2099991,123.5199966,122.9400024,78967600,122.9400024
12/4/2020,122.8600006,121.5199966,122.5999985,122.25,78260400,122.25
12/7/2020,124.5699997,122.25,122.3099976,123.75,86712000,123.75
12/8/2020,124.9800034,123.0899963,124.3700027,124.3799973,82225500,124.3799973
12/9/2020,125.9499969,121,124.5299988,121.7799988,115089200,121.7799988
12/10/2020,123.8700027,120.1500015,120.5,123.2399979,81312200,123.2399979
12/11/2020,122.7600021,120.5500031,122.4300003,122.4100037,86939800,122.4100037
12/14/2020,123.3499985,121.5400009,122.5999985,121.7799988,79184500,121.7799988
12/15/2020,127.9000015,124.1299973,124.3399963,127.8799973,157572300,127.8799973
12/16/2020,128.3699951,126.5599976,127.4100037,127.8099976,98208600,127.8099976
12/17/2020,129.5800018,128.0399933,128.8999939,128.6999969,94359800,128.6999969
12/18/2020,129.1000061,126.1200027,128.9600067,126.6600037,192541500,126.6600037
12/21/2020,128.3099976,123.4499969,125.0199966,128.2299957,121251600,128.2299957
12/22/2020,134.4100037,129.6499939,131.6100006,131.8800049,168904800,131.8800049
12/23/2020,132.4299927,130.7799988,132.1600037,130.9600067,88223700,130.9600067
12/24/2020,133.4600067,131.1000061,131.3200073,131.9700012,54930100,131.9700012
12/28/2020,137.3399963,133.5099945,133.9900055,136.6900024,124182900,136.6900024
